x y y_analytic yRK4 yRK5 h
4.586 0.474731 0.385737 0.474731 0.474731 1.48951e-06
4.587 0.470447 0.38286 0.470447 0.470447 1.49132e-06
4.588 0.466152 0.379978 0.466152 0.466152 1.49314e-06
4.589 0.461845 0.377093 0.461845 0.461845 1.49499e-06
4.59 0.457528 0.374203 0.457528 0.457528 1.49686e-06
4.591 0.453198 0.371309 0.453198 0.453199 1.49874e-06
4.592 0.448858 0.368412 0.448858 0.448858 1.50065e-06
4.593 0.444506 0.36551 0.444506 0.444506 1.50258e-06
4.594 0.440143 0.362605 0.440143 0.440143 1.50453e-06
4.595 0.435768 0.359696 0.435768 0.435769 1.50651e-06
4.596 0.431382 0.356783 0.431382 0.431383 1.5085e-06
4.597 0.426985 0.353866 0.426985 0.426985 1.51052e-06
4.598 0.422576 0.350945 0.422576 0.422576 1.51257e-06
4.599 0.418155 0.348021 0.418155 0.418155 1.51464e-06
4.6 0.413723 0.345093 0.413723 0.413723 1.51673e-06
4.601 0.409279 0.342161 0.409279 0.409279 1.51885e-06
4.602 0.404824 0.339225 0.404824 0.404824 1.52099e-06
4.603 0.400357 0.336286 0.400357 0.400357 1.52316e-06
4.604 0.395878 0.333343 0.395878 0.395878 1.52535e-06
4.605 0.391387 0.330397 0.391387 0.391387 1.52758e-06
4.606 0.386884 0.327447 0.386884 0.386884 1.52983e-06
4.607 0.38237 0.324494 0.38237 0.38237 1.5321e-06
4.608 0.377843 0.321537 0.377843 0.377843 1.53441e-06
4.609 0.373304 0.318577 0.373304 0.373305 1.53675e-06
4.61 0.368754 0.315613 0.368754 0.368754 1.53911e-06
4.611 0.364191 0.312646 0.364191 0.364191 1.54151e-06
4.612 0.359616 0.309676 0.359616 0.359616 1.54393e-06
4.613 0.355029 0.306702 0.355029 0.355029 1.54639e-06
4.614 0.35043 0.303725 0.35043 0.35043 1.54888e-06
4.615 0.345818 0.300744 0.345818 0.345818 1.55141e-06
4.616 0.341194 0.297761 0.341194 0.341194 1.55397e-06
4.617 0.336557 0.294774 0.336557 0.336557 1.55656e-06
4.618 0.331908 0.291784 0.331908 0.331908 1.55919e-06
4.619 0.327246 0.288791 0.327246 0.327247 1.56185e-06
4.62 0.322572 0.285795 0.322572 0.322572 1.56455e-06
4.621 0.317885 0.282796 0.317885 0.317885 1.56729e-06
4.622 0.313185 0.279793 0.313185 0.313185 1.57007e-06
4.623 0.308472 0.276788 0.308472 0.308472 1.57289e-06
4.624 0.303746 0.27378 0.303746 0.303746 1.57574e-06
4.625 0.299006 0.270769 0.299006 0.299007 1.57864e-06
4.626 0.294254 0.267754 0.294254 0.294254 1.58158e-06
4.627 0.289489 0.264737 0.289489 0.289489 1.58457e-06
4.628 0.28471 0.261717 0.28471 0.28471 1.5876e-06
4.629 0.279917 0.258695 0.279917 0.279917 1.59068e-06
4.63 0.275111 0.255669 0.275111 0.275111 1.5938e-06
4.631 0.270291 0.252641 0.270291 0.270292 1.59697e-06
4.632 0.265458 0.24961 0.265458 0.265458 1.6002e-06
4.633 0.260611 0.246576 0.260611 0.260611 1.60347e-06
4.634 0.255749 0.24354 0.255749 0.255749 1.60679e-06
4.635 0.250874 0.240501 0.250874 0.250874 1.61017e-06
4.636 0.245984 0.23746 0.245984 0.245984 1.61361e-06
4.637 0.24108 0.234415 0.24108 0.24108 1.6171e-06
4.638 0.236161 0.231369 0.236161 0.236161 1.62065e-06
4.639 0.231228 0.22832 0.231228 0.231228 1.62426e-06
4.64 0.22628 0.225268 0.22628 0.22628 1.62793e-06
4.641 0.221317 0.222214 0.221317 0.221317 1.63167e-06
4.642 0.216339 0.219158 0.216339 0.216339 1.63547e-06
4.643 0.211345 0.216099 0.211345 0.211345 1.63934e-06
4.644 0.206336 0.213038 0.206336 0.206336 1.64328e-06
4.645 0.201312 0.209974 0.201312 0.201312 1.6473e-06
4.646 0.196271 0.206908 0.196271 0.196272 1.65139e-06
4.647 0.191215 0.20384 0.191215 0.191215 1.65555e-06
4.648 0.186143 0.20077 0.186143 0.186143 1.6598e-06
4.649 0.181054 0.197698 0.181054 0.181054 1.66413e-06
4.65 0.175949 0.194624 0.175949 0.175949 1.66854e-06
4.651 0.170827 0.191547 0.170827 0.170827 1.67304e-06
4.652 0.165687 0.188468 0.165687 0.165687 1.67764e-06
4.653 0.160531 0.185388 0.160531 0.160531 1.68233e-06
4.654 0.155357 0.182305 0.155357 0.155357 1.68712e-06
4.655 0.150165 0.17922 0.150165 0.150166 1.69201e-06
4.656 0.144956 0.176134 0.144956 0.144956 1.697e-06
4.657 0.139728 0.173045 0.139728 0.139728 1.70211e-06
4.658 0.134481 0.169955 0.134481 0.134481 1.70734e-06
4.659 0.129216 0.166863 0.129216 0.129216 1.71268e-06
4.66 0.123931 0.163769 0.123931 0.123931 1.71815e-06
4.661 0.118627 0.160673 0.118627 0.118627 1.72375e-06
4.662 0.113303 0.157575 0.113303 0.113303 1.72948e-06
4.663 0.107958 0.154476 0.107958 0.107958 1.73536e-06
4.664 0.102593 0.151375 0.102593 0.102593 1.74138e-06
4.665 0.0972071 0.148272 0.0972071 0.0972072 1.74757e-06
4.666 0.0917995 0.145168 0.0917995 0.0917996 1.75391e-06
4.667 0.0863701 0.142062 0.0863701 0.0863701 1.76042e-06
4.668 0.0809182 0.138955 0.0809182 0.0809182 1.76712e-06
4.669 0.0754435 0.135846 0.0754435 0.0754435 1.774e-06
4.67 0.0699453 0.132736 0.0699453 0.0699454 1.78108e-06
4.671 0.0644233 0.129624 0.0644233 0.0644233 1.78837e-06
4.672 0.0588767 0.126511 0.0588767 0.0588768 1.79588e-06
4.673 0.053305 0.123397 0.053305 0.0533051 1.80363e-06
4.674 0.0477076 0.120281 0.0477076 0.0477076 1.81162e-06
4.675 0.0420836 0.117164 0.0420836 0.0420837 1.81987e-06
4.676 0.0364325 0.114045 0.0364325 0.0364326 1.8284e-06
4.677 0.0307535 0.110926 0.0307535 0.0307535 1.83722e-06
4.678 0.0250456 0.107805 0.0250456 0.0250457 1.84636e-06
4.679 0.0193081 0.104683 0.0193081 0.0193081 1.85584e-06
4.68 0.01354 0.10156 0.01354 0.01354 1.86567e-06
4.681 0.00774027 0.0984355 0.00774027 0.00774031 1.87589e-06
4.682 0.00190786 0.0953102 0.00190786 0.0019079 1.88652e-06
4.683 -0.00395839 0.0921839 -0.00395839 -0.00395835 1.8976e-06
4.684 -0.00985974 0.0890565 -0.00985974 -0.0098597 1.90916e-06
4.685 -0.0157975 0.0859282 -0.0157975 -0.0157975 1.92124e-06
4.686 -0.0217732 0.0827989 -0.0217732 -0.0217732 1.93388e-06
4.687 -0.0277884 0.0796687 -0.0277884 -0.0277884 1.94714e-06
4.688 -0.0338449 0.0765377 -0.0338449 -0.0338448 1.96108e-06
4.689 -0.0399444 0.0734059 -0.0399444 -0.0399443 1.97576e-06
4.69 -0.0460891 0.0702732 -0.0460891 -0.046089 1.99125e-06
4.691 -0.0522812 0.0671398 -0.0522812 -0.0522812 2.00766e-06
4.692 -0.0585234 0.0640057 -0.0585234 -0.0585233 2.02507e-06
4.693 -0.0648183 0.0608708 -0.0648183 -0.0648182 2.04362e-06
4.694 -0.071169 0.0577353 -0.071169 -0.071169 2.06344e-06
4.695 -0.0775792 0.0545992 -0.0775792 -0.0775792 2.08472e-06
4.696 -0.0840528 0.0514625 -0.0840528 -0.0840528 2.10766e-06
4.697 -0.0905942 0.0483252 -0.0905942 -0.0905942 2.13252e-06
4.698 -0.0972086 0.0451874 -0.0972086 -0.0972086 2.15963e-06
4.699 -0.103902 0.0420491 -0.103902 -0.103902 2.1894e-06
4.7 -0.110682 0.0389103 -0.110682 -0.110682 2.22235e-06
4.701 -0.117555 0.0357711 -0.117555 -0.117555 2.2592e-06
4.702 -0.124533 0.0326316 -0.124533 -0.124533 2.3009e-06
4.703 -0.131628 0.0294916 -0.131628 -0.131628 2.34881e-06
4.704 -0.138854 0.0263514 -0.138854 -0.138854 2.4049e-06
4.705 -0.146231 0.0232109 -0.146231 -0.146231 2.47228e-06
4.706 -0.153785 0.0200701 -0.153785 -0.153785 2.55611e-06
4.707 -0.161551 0.0169291 -0.161551 -0.161551 2.666e-06
4.708 -0.169581 0.0137879 -0.169581 -0.169581 2.82292e-06
4.709 -0.177956 0.0106466 -0.177956 -0.177956 3.08741e-06
4.71 -0.186824 0.00750513 -0.186824 -0.186824 3.80553e-06
4.711 -0.196524 0.0043636 -0.196524 -0.196524 3.3084e-06
4.712 -0.208479 0.00122202 -0.208479 -0.208479 2.99945e-06
4.713 -0.218872 -0.00191957 -0.218872 -0.218872 2.81812e-06
4.714 -0.228295 -0.00506114 -0.228295 -0.228295 2.67726e-06
4.715 -0.237147 -0.00820266 -0.237147 -0.237147 2.57835e-06
4.716 -0.245557 -0.0113441 -0.245557 -0.245557 2.49515e-06
4.717 -0.253656 -0.0144854 -0.253656 -0.253656 2.42934e-06
4.718 -0.261493 -0.0176265 -0.261493 -0.261493 2.37231e-06
4.719 -0.269123 -0.0207675 -0.269123 -0.269123 2.32397e-06
4.72 -0.276573 -0.0239082 -0.276573 -0.276573 2.28122e-06
4.721 -0.283871 -0.0270487 -0.283871 -0.283871 2.24352e-06
4.722 -0.291033 -0.0301889 -0.291033 -0.291033 2.20959e-06
4.723 -0.298077 -0.0333287 -0.298077 -0.298077 2.17896e-06
4.724 -0.305013 -0.0364682 -0.305013 -0.305013 2.151e-06
4.725 -0.311852 -0.0396073 -0.311852 -0.311852 2.12536e-06
4.726 -0.318602 -0.0427459 -0.318602 -0.318602 2.10168e-06
4.727 -0.32527 -0.0458841 -0.32527 -0.325271 2.07972e-06
4.728 -0.331864 -0.0490218 -0.331864 -0.331864 2.05926e-06
4.729 -0.338387 -0.052159 -0.338387 -0.338387 2.04012e-06
4.73 -0.344845 -0.0552956 -0.344845 -0.344845 2.02215e-06
4.731 -0.351242 -0.0584316 -0.351242 -0.351242 2.00523e-06
4.732 -0.35758 -0.0615669 -0.35758 -0.35758 1.98924e-06
4.733 -0.363865 -0.0647016 -0.363865 -0.363865 1.97411e-06
4.734 -0.370098 -0.0678356 -0.370098 -0.370098 1.95975e-06
4.735 -0.376282 -0.0709689 -0.376282 -0.376282 1.94608e-06
4.736 -0.382419 -0.0741013 -0.382419 -0.382419 1.93306e-06
4.737 -0.388512 -0.077233 -0.388512 -0.388512 1.92063e-06
4.738 -0.394563 -0.0803638 -0.394563 -0.394563 1.90873e-06
4.739 -0.400573 -0.0834938 -0.400573 -0.400573 1.89734e-06
4.74 -0.406544 -0.0866229 -0.406544 -0.406544 1.8864e-06
4.741 -0.412478 -0.089751 -0.412478 -0.412478 1.8759e-06
4.742 -0.418375 -0.0928781 -0.418375 -0.418375 1.8658e-06
4.743 -0.424238 -0.0960042 -0.424238 -0.424238 1.85606e-06
4.744 -0.430067 -0.0991293 -0.430067 -0.430067 1.84668e-06
4.745 -0.435864 -0.102253 -0.435864 -0.435864 1.83762e-06
4.746 -0.441629 -0.105376 -0.441629 -0.441629 1.82887e-06
4.747 -0.447364 -0.108498 -0.447364 -0.447364 1.8204e-06
4.748 -0.453069 -0.111619 -0.453069 -0.453069 1.81221e-06
4.749 -0.458746 -0.114738 -0.458746 -0.458746 1.80427e-06
4.75 -0.464395 -0.117856 -0.464395 -0.464395 1.79657e-06
4.751 -0.470017 -0.120973 -0.470017 -0.470017 1.7891e-06
4.752 -0.475612 -0.124088 -0.475612 -0.475612 1.78185e-06
4.753 -0.481182 -0.127203 -0.481182 -0.481182 1.7748e-06
4.754 -0.486726 -0.130315 -0.486726 -0.486726 1.76795e-06
4.755 -0.492247 -0.133427 -0.492247 -0.492247 1.76128e-06
4.756 -0.497743 -0.136537 -0.497743 -0.497743 1.75479e-06
4.757 -0.503216 -0.139645 -0.503216 -0.503216 1.74847e-06
4.758 -0.508666 -0.142752 -0.508666 -0.508666 1.74231e-06
4.759 -0.514093 -0.145858 -0.514093 -0.514094 1.7363e-06
4.76 -0.519499 -0.148961 -0.519499 -0.519499 1.73044e-06
4.761 -0.524884 -0.152064 -0.524884 -0.524884 1.72472e-06
4.762 -0.530247 -0.155164 -0.530247 -0.530247 1.71913e-06
4.763 -0.535589 -0.158263 -0.535589 -0.535589 1.71367e-06
4.764 -0.540912 -0.16136 -0.540912 -0.540912 1.70834e-06
4.765 -0.546214 -0.164456 -0.546214 -0.546214 1.70312e-06
4.766 -0.551497 -0.167549 -0.551497 -0.551497 1.69802e-06
4.767 -0.55676 -0.170641 -0.55676 -0.55676 1.69303e-06
4.768 -0.562005 -0.173731 -0.562005 -0.562005 1.68814e-06
4.769 -0.567231 -0.176819 -0.567231 -0.567231 1.68336e-06
4.77 -0.572439 -0.179905 -0.572439 -0.572439 1.67867e-06
4.771 -0.577628 -0.18299 -0.577628 -0.577628 1.67408e-06
4.772 -0.5828 -0.186072 -0.5828 -0.5828 1.66958e-06
4.773 -0.587954 -0.189152 -0.587954 -0.587954 1.66517e-06
4.774 -0.593091 -0.19223 -0.593091 -0.593091 1.66084e-06
4.775 -0.598211 -0.195306 -0.598211 -0.598211 1.6566e-06
4.776 -0.603314 -0.19838 -0.603314 -0.603314 1.65243e-06
4.777 -0.6084 -0.201452 -0.6084 -0.6084 1.64834e-06
4.778 -0.61347 -0.204522 -0.61347 -0.61347 1.64433e-06
4.779 -0.618524 -0.207589 -0.618524 -0.618524 1.64038e-06
4.78 -0.623562 -0.210655 -0.623562 -0.623562 1.63651e-06
4.781 -0.628584 -0.213717 -0.628584 -0.628584 1.63271e-06
4.782 -0.63359 -0.216778 -0.63359 -0.63359 1.62897e-06
4.783 -0.638581 -0.219836 -0.638581 -0.638581 1.62529e-06
4.784 -0.643556 -0.222892 -0.643556 -0.643556 1.62168e-06
4.785 -0.648516 -0.225946 -0.648516 -0.648517 1.61813e-06
4.786 -0.653462 -0.228997 -0.653462 -0.653462 1.61463e-06
4.787 -0.658392 -0.232045 -0.658392 -0.658392 1.61119e-06
4.788 -0.663308 -0.235092 -0.663308 -0.663308 1.60781e-06
4.789 -0.668209 -0.238135 -0.668209 -0.668209 1.60448e-06
4.79 -0.673096 -0.241176 -0.673096 -0.673096 1.6012e-06
4.791 -0.677968 -0.244214 -0.677968 -0.677968 1.59798e-06
4.792 -0.682826 -0.24725 -0.682826 -0.682826 1.5948e-06
4.793 -0.68767 -0.250283 -0.68767 -0.68767 1.59167e-06
4.794 -0.6925 -0.253314 -0.6925 -0.6925 1.58859e-06
4.795 -0.697317 -0.256341 -0.697317 -0.697317 1.58556e-06
4.796 -0.702119 -0.259366 -0.702119 -0.702119 1.58257e-06
4.797 -0.706908 -0.262388 -0.706908 -0.706908 1.57962e-06
4.798 -0.711683 -0.265407 -0.711683 -0.711683 1.57672e-06
4.799 -0.716445 -0.268424 -0.716445 -0.716445 1.57385e-06
4.8 -0.721194 -0.271437 -0.721194 -0.721194 1.57103e-06
4.801 -0.725929 -0.274448 -0.725929 -0.725929 1.56825e-06
4.802 -0.730652 -0.277456 -0.730652 -0.730652 1.56551e-06
4.803 -0.735361 -0.28046 -0.735361 -0.735361 1.5628e-06
4.804 -0.740057 -0.283462 -0.740057 -0.740057 1.56013e-06
4.805 -0.74474 -0.28646 -0.74474 -0.74474 1.5575e-06
4.806 -0.749411 -0.289456 -0.749411 -0.749411 1.5549e-06
4.807 -0.754068 -0.292448 -0.754068 -0.754068 1.55234e-06
4.808 -0.758713 -0.295438 -0.758713 -0.758713 1.54981e-06
4.809 -0.763346 -0.298424 -0.763346 -0.763346 1.54731e-06
4.81 -0.767966 -0.301406 -0.767966 -0.767966 1.54485e-06
4.811 -0.772573 -0.304386 -0.772573 -0.772573 1.54242e-06
4.812 -0.777168 -0.307362 -0.777168 -0.777168 1.54001e-06
4.813 -0.781751 -0.310335 -0.781751 -0.781751 1.53764e-06
4.814 -0.786321 -0.313305 -0.786321 -0.786321 1.5353e-06
4.815 -0.790879 -0.316271 -0.790879 -0.790879 1.53299e-06
4.816 -0.795425 -0.319234 -0.795425 -0.795425 1.53071e-06
4.817 -0.799959 -0.322194 -0.799959 -0.799959 1.52845e-06
4.818 -0.804481 -0.32515 -0.804481 -0.804481 1.52623e-06
4.819 -0.808991 -0.328103 -0.808991 -0.808991 1.52403e-06
4.82 -0.813488 -0.331052 -0.813488 -0.813488 1.52185e-06
4.821 -0.817974 -0.333997 -0.817974 -0.817974 1.5197e-06
4.822 -0.822448 -0.336939 -0.822448 -0.822448 1.51758e-06
4.823 -0.826911 -0.339877 -0.826911 -0.826911 1.51548e-06
4.824 -0.831361 -0.342812 -0.831361 -0.831361 1.51341e-06
4.825 -0.8358 -0.345743 -0.8358 -0.8358 1.51136e-06
4.826 -0.840227 -0.348671 -0.840227 -0.840227 1.50934e-06
4.827 -0.844642 -0.351594 -0.844642 -0.844642 1.50733e-06
4.828 -0.849046 -0.354514 -0.849046 -0.849046 1.50535e-06
4.829 -0.853438 -0.35743 -0.853438 -0.853438 1.5034e-06
4.83 -0.857819 -0.360342 -0.857819 -0.857819 1.50146e-06
4.831 -0.862188 -0.363251 -0.862188 -0.862188 1.49955e-06
4.832 -0.866546 -0.366155 -0.866546 -0.866546 1.49766e-06
4.833 -0.870892 -0.369056 -0.870892 -0.870892 1.49579e-06
4.834 -0.875227 -0.371952 -0.875227 -0.875227 1.49394e-06
4.835 -0.87955 -0.374845 -0.87955 -0.87955 1.49211e-06
4.836 -0.883862 -0.377734 -0.883862 -0.883862 1.4903e-06
4.837 -0.888163 -0.380618 -0.888163 -0.888163 1.48851e-06
4.838 -0.892453 -0.383499 -0.892453 -0.892453 1.48673e-06
4.839 -0.896731 -0.386375 -0.896731 -0.896731 1.48498e-06
4.84 -0.900998 -0.389248 -0.900998 -0.900998 1.48325e-06
4.841 -0.905254 -0.392116 -0.905254 -0.905254 1.48153e-06
4.842 -0.909499 -0.39498 -0.909499 -0.909499 1.47984e-06
4.843 -0.913732 -0.39784 -0.913732 -0.913732 1.47816e-06
4.844 -0.917954 -0.400695 -0.917954 -0.917955 1.4765e-06
4.845 -0.922166 -0.403547 -0.922166 -0.922166 1.47485e-06
4.846 -0.926366 -0.406394 -0.926366 -0.926366 1.47322e-06
4.847 -0.930555 -0.409236 -0.930555 -0.930555 1.47161e-06
4.848 -0.934733 -0.412075 -0.934733 -0.934733 1.47002e-06
4.849 -0.9389 -0.414909 -0.9389 -0.9389 1.46844e-06
4.85 -0.943056 -0.417738 -0.943056 -0.943056 1.46688e-06
4.851 -0.947201 -0.420563 -0.947201 -0.947201 1.46533e-06
4.852 -0.951335 -0.423384 -0.951335 -0.951335 1.4638e-06
4.853 -0.955458 -0.4262 -0.955458 -0.955459 1.46229e-06
4.854 -0.959571 -0.429012 -0.959571 -0.959571 1.46079e-06
4.855 -0.963672 -0.431819 -0.963672 -0.963672 1.4593e-06
4.856 -0.967762 -0.434622 -0.967762 -0.967762 1.45783e-06
4.857 -0.971842 -0.43742 -0.971842 -0.971842 1.45638e-06
4.858 -0.97591 -0.440213 -0.97591 -0.97591 1.45493e-06
4.859 -0.979968 -0.443001 -0.979968 -0.979968 1.45351e-06
4.86 -0.984015 -0.445785 -0.984015 -0.984015 1.45209e-06
4.861 -0.988051 -0.448565 -0.988051 -0.988051 1.45069e-06
4.862 -0.992076 -0.451339 -0.992076 -0.992076 1.44931e-06
4.863 -0.99609 -0.454109 -0.99609 -0.99609 1.44794e-06
4.864 -1.00009 -0.456874 -1.00009 -1.00009 1.44658e-06
4.865 -1.00409 -0.459634 -1.00409 -1.00409 1.44523e-06
4.866 -1.00807 -0.462389 -1.00807 -1.00807 1.4439e-06
4.867 -1.01204 -0.465139 -1.01204 -1.01204 1.44258e-06
4.868 -1.016 -0.467885 -1.016 -1.016 1.44127e-06
4.869 -1.01995 -0.470625 -1.01995 -1.01995 1.43997e-06
4.87 -1.02389 -0.473361 -1.02389 -1.02389 1.43869e-06
4.871 -1.02782 -0.476091 -1.02782 -1.02782 1.43742e-06
4.872 -1.03173 -0.478817 -1.03173 -1.03173 1.43616e-06
4.873 -1.03564 -0.481537 -1.03564 -1.03564 1.43491e-06
4.874 -1.03954 -0.484253 -1.03954 -1.03954 1.43368e-06
4.875 -1.04342 -0.486963 -1.04342 -1.04342 1.43245e-06
4.876 -1.0473 -0.489668 -1.0473 -1.0473 1.43124e-06
4.877 -1.05116 -0.492368 -1.05116 -1.05116 1.43004e-06
4.878 -1.05501 -0.495063 -1.05501 -1.05501 1.42885e-06
4.879 -1.05886 -0.497753 -1.05886 -1.05886 1.42767e-06
4.88 -1.06269 -0.500437 -1.06269 -1.06269 1.4265e-06
4.881 -1.06651 -0.503116 -1.06651 -1.06651 1.42534e-06
4.882 -1.07032 -0.50579 -1.07032 -1.07032 1.42419e-06
4.883 -1.07412 -0.508459 -1.07412 -1.07412 1.42306e-06
4.884 -1.07791 -0.511122 -1.07791 -1.07791 1.42193e-06
4.885 -1.08169 -0.51378 -1.08169 -1.08169 1.42082e-06
4.886 -1.08545 -0.516432 -1.08545 -1.08545 1.41971e-06
4.887 -1.08921 -0.519079 -1.08921 -1.08921 1.41861e-06
4.888 -1.09296 -0.521721 -1.09296 -1.09296 1.41753e-06
4.889 -1.09669 -0.524357 -1.09669 -1.09669 1.41645e-06
4.89 -1.10042 -0.526988 -1.10042 -1.10042 1.41539e-06
4.891 -1.10413 -0.529613 -1.10413 -1.10413 1.41433e-06
4.892 -1.10784 -0.532233 -1.10784 -1.10784 1.41328e-06
4.893 -1.11153 -0.534847 -1.11153 -1.11153 1.41225e-06
4.894 -1.11521 -0.537455 -1.11521 -1.11521 1.41122e-06
4.895 -1.11889 -0.540058 -1.11889 -1.11889 1.4102e-06
4.896 -1.12255 -0.542656 -1.12255 -1.12255 1.40919e-06
4.897 -1.1262 -0.545247 -1.1262 -1.1262 1.40819e-06
4.898 -1.12984 -0.547833 -1.12984 -1.12984 1.4072e-06
4.899 -1.13347 -0.550413 -1.13347 -1.13347 1.40621e-06
4.9 -1.13709 -0.552988 -1.13709 -1.13709 1.40524e-06
4.901 -1.14069 -0.555556 -1.14069 -1.14069 1.40427e-06
4.902 -1.14429 -0.558119 -1.14429 -1.14429 1.40332e-06
4.903 -1.14788 -0.560677 -1.14788 -1.14788 1.40237e-06
4.904 -1.15145 -0.563228 -1.15145 -1.15146 1.40143e-06
4.905 -1.15502 -0.565773 -1.15502 -1.15502 1.4005e-06
4.906 -1.15858 -0.568313 -1.15858 -1.15858 1.39957e-06
4.907 -1.16212 -0.570847 -1.16212 -1.16212 1.39866e-06
4.908 -1.16565 -0.573374 -1.16565 -1.16565 1.39775e-06
4.909 -1.16918 -0.575896 -1.16918 -1.16918 1.39685e-06
4.91 -1.17269 -0.578412 -1.17269 -1.17269 1.39596e-06
4.911 -1.17619 -0.580922 -1.17619 -1.17619 1.39508e-06
4.912 -1.17968 -0.583426 -1.17968 -1.17968 1.39421e-06
4.913 -1.18316 -0.585924 -1.18316 -1.18316 1.39334e-06
4.914 -1.18663 -0.588415 -1.18663 -1.18663 1.39248e-06
4.915 -1.19009 -0.590901 -1.19009 -1.19009 1.39163e-06
4.916 -1.19354 -0.593381 -1.19354 -1.19354 1.39078e-06
4.917 -1.19698 -0.595854 -1.19698 -1.19698 1.38995e-06
4.918 -1.20041 -0.598321 -1.20041 -1.20041 1.38912e-06
4.919 -1.20382 -0.600782 -1.20382 -1.20382 1.3883e-06
4.92 -1.20723 -0.603237 -1.20723 -1.20723 1.38748e-06
4.921 -1.21062 -0.605686 -1.21062 -1.21062 1.38667e-06
4.922 -1.21401 -0.608128 -1.21401 -1.21401 1.38587e-06
4.923 -1.21738 -0.610565 -1.21738 -1.21738 1.38508e-06
4.924 -1.22075 -0.612995 -1.22075 -1.22075 1.38429e-06
4.925 -1.2241 -0.615418 -1.2241 -1.2241 1.38351e-06
4.926 -1.22744 -0.617835 -1.22744 -1.22744 1.38274e-06
4.927 -1.23077 -0.620246 -1.23077 -1.23077 1.38198e-06
4.928 -1.23409 -0.622651 -1.23409 -1.23409 1.38122e-06
4.929 -1.2374 -0.625049 -1.2374 -1.2374 1.38047e-06
4.93 -1.2407 -0.627441 -1.2407 -1.2407 1.37972e-06
4.931 -1.24399 -0.629826 -1.24399 -1.24399 1.37898e-06
4.932 -1.24727 -0.632205 -1.24727 -1.24727 1.37825e-06
4.933 -1.25054 -0.634578 -1.25054 -1.25054 1.37753e-06
4.934 -1.25379 -0.636943 -1.25379 -1.25379 1.37681e-06
4.935 -1.25704 -0.639303 -1.25704 -1.25704 1.3761e-06
4.936 -1.26027 -0.641656 -1.26027 -1.26027 1.37539e-06
4.937 -1.2635 -0.644002 -1.2635 -1.2635 1.37469e-06
4.938 -1.26671 -0.646342 -1.26671 -1.26671 1.374e-06
4.939 -1.26992 -0.648675 -1.26992 -1.26992 1.37331e-06
4.94 -1.27311 -0.651001 -1.27311 -1.27311 1.37263e-06
4.941 -1.27629 -0.653321 -1.27629 -1.27629 1.37196e-06
4.942 -1.27946 -0.655634 -1.27946 -1.27946 1.37129e-06
4.943 -1.28262 -0.657941 -1.28262 -1.28262 1.37063e-06
4.944 -1.28577 -0.660241 -1.28577 -1.28577 1.36997e-06
4.945 -1.28891 -0.662534 -1.28891 -1.28891 1.36932e-06
4.946 -1.29204 -0.66482 -1.29204 -1.29204 1.36868e-06
4.947 -1.29515 -0.6671 -1.29515 -1.29515 1.36804e-06
4.948 -1.29826 -0.669373 -1.29826 -1.29826 1.3674e-06
4.949 -1.30136 -0.671639 -1.30136 -1.30136 1.36678e-06
4.95 -1.30444 -0.673898 -1.30444 -1.30444 1.36616e-06
4.951 -1.30752 -0.676151 -1.30752 -1.30752 1.36554e-06
4.952 -1.31058 -0.678396 -1.31058 -1.31058 1.36493e-06
4.953 -1.31363 -0.680635 -1.31363 -1.31363 1.36433e-06
4.954 -1.31667 -0.682867 -1.31667 -1.31667 1.36373e-06
4.955 -1.3197 -0.685092 -1.3197 -1.3197 1.36314e-06
4.956 -1.32273 -0.68731 -1.32273 -1.32273 1.36255e-06
4.957 -1.32573 -0.689521 -1.32573 -1.32573 1.36197e-06
4.958 -1.32873 -0.691725 -1.32873 -1.32873 1.36139e-06
4.959 -1.33172 -0.693922 -1.33172 -1.33172 1.36082e-06
4.96 -1.3347 -0.696113 -1.3347 -1.3347 1.36026e-06
4.961 -1.33767 -0.698296 -1.33767 -1.33767 1.3597e-06
4.962 -1.34062 -0.700472 -1.34062 -1.34062 1.35914e-06
4.963 -1.34357 -0.702641 -1.34357 -1.34357 1.35859e-06
4.964 -1.3465 -0.704803 -1.3465 -1.3465 1.35805e-06
4.965 -1.34942 -0.706958 -1.34942 -1.34942 1.35751e-06
4.966 -1.35234 -0.709106 -1.35234 -1.35234 1.35698e-06
4.967 -1.35524 -0.711246 -1.35524 -1.35524 1.35645e-06
4.968 -1.35813 -0.71338 -1.35813 -1.35813 1.35593e-06
4.969 -1.36101 -0.715506 -1.36101 -1.36101 1.35541e-06
4.97 -1.36388 -0.717626 -1.36388 -1.36388 1.3549e-06
4.971 -1.36674 -0.719738 -1.36674 -1.36674 1.35439e-06
4.972 -1.36958 -0.721843 -1.36958 -1.36958 1.35388e-06
4.973 -1.37242 -0.72394 -1.37242 -1.37242 1.35339e-06
4.974 -1.37525 -0.726031 -1.37525 -1.37525 1.35289e-06
4.975 -1.37806 -0.728114 -1.37806 -1.37806 1.35241e-06
4.976 -1.38086 -0.73019 -1.38086 -1.38086 1.35192e-06
4.977 -1.38366 -0.732259 -1.38366 -1.38366 1.35144e-06
4.978 -1.38644 -0.73432 -1.38644 -1.38644 1.35097e-06
4.979 -1.38921 -0.736374 -1.38921 -1.38921 1.3505e-06
4.98 -1.39197 -0.738421 -1.39197 -1.39197 1.35004e-06
